667	833	697	846	248
22	218	653	144	368
87	821	513	225	854
760	32	578	667	674
700	66	163	81	997
613	490	592	949	447
35	292	625	906	150
364	636	218	829	962
274	182	192	886	566
60	486	530	825	398
222	7	398	4	835
705	125	609	806	597
302	314	684	838	628
353	267	584	905	568
557	502	294	584	530
883	132	908	621	682
463	914	673	965	438
538	378	524	550	907
745	759	933	276	682
61	136	139	229	443
236	208	270	204	70
86	874	268	689	262
917	149	342	455	541
111	677	554	841	966
490	304	604	118	358
5	329	547	953	501
618	918	786	177	59
300	489	288	93	897
370	347	858	698	921
186	852	55	789	307
189	894	315	551	727
513	616	900	756	289
33	830	982	969	93
41	550	706	976	68
434	735	485	280	560
40	498	658	598	331
701	283	921	576	985
766	745	354	852	180
68	648	939	255	707
442	748	996	496	796
61	219	452	947	994
256	325	166	278	259
938	842	54	944	998
630	3	876	203	370
338	974	581	401	238
77	485	932	955	23
201	448	580	922	606
375	159	711	590	68
72	730	659	245	172
674	531	573	564	728
376	698	586	296	664
212	650	340	937	710
784	786	46	180	73
364	123	982	79	794
101	326	42	734	749
412	220	599	365	596
354	64	573	23	991
59	830	530	916	576
436	149	414	570	30
635	393	50	403	532
326	459	304	587	75
704	19	776	938	997
813	617	955	475	683
69	639	547	489	399
736	104	990	145	755
709	330	574	748	246
940	648	971	117	957
273	439	855	449	278
963	511	806	723	896
612	26	199	959	348
870	440	569	976	742
601	937	128	817	431
355	426	253	943	625
192	425	608	753	69
586	993	975	378	234
80	998	653	969	540
750	930	59	799	938
861	133	711	618	240
864	636	555	348	59
973	200	188	710	289
777	448	3	609	902
353	863	390	372	384
476	706	314	565	436
242	703	169	656	812
384	243	149	114	569
99	841	227	211	512
684	877	491	198	400
977	538	491	196	17
131	329	56	134	982
453	174	755	836	12
133	86	225	237	701
349	688	264	785	529
129	337	106	851	551
613	268	2	530	376
265	45	264	43	478
960	305	399	960	740
986	605	835	717	890
249	850	56	987	868
215	961	35	857	692
383	877	920	775	580
75	336	69	484	577
17	100	727	439	51
448	205	610	969	591
871	172	322	217	920
305	909	472	788	159
973	865	23	877	323
593	953	656	501	118
808	332	527	643	562
538	671	936	712	761
645	549	199	318	995
313	684	19	865	312
992	203	869	919	831
311	963	587	967	586
542	3	333	368	175
578	397	964	350	812
818	266	613	184	596
655	790	44	34	232
356	225	33	267	304
997	615	646	373	405
912	108	562	566	527
260	407	682	511	393
519	177	464	288	717
412	481	692	429	787
717	235	581	857	150
823	904	12	646	131
476	656	838	10	96
707	750	955	981	288
911	701	203	391	809
710	431	981	275	223
85	943	871	294	555
219	595	65	179	431
670	666	609	666	65
520	867	496	660	8
574	609	70	997	526
464	985	600	716	605
503	844	684	598	134
285	621	172	856	267
877	359	982	914	227
606	616	353	171	358
766	245	672	62	107
854	653	754	724	827
573	51	324	980	346
654	107	364	626	234
633	151	551	883	161
811	507	480	377	472
163	139	629	441	972
445	119	123	118	922
978	105	250	844	522
975	704	313	151	287
929	179	932	152	138
180	896	786	297	791
126	267	320	900	358
367	983	424	980	479
75	652	190	219	78
467	473	923	960	969
149	714	827	354	606
908	114	423	808	559
521	838	647	94	64
976	10	784	634	185
780	167	180	398	290
898	188	695	976	309
519	950	846	271	428
301	386	449	120	991
365	489	638	59	520
40	375	359	480	103
849	980	270	131	392
952	988	424	749	301
53	476	295	141	930
98	86	252	946	640
813	428	518	164	117
402	724	167	188	920
744	702	535	638	33
353	972	630	439	445
348	361	362	722	439
122	748	564	915	492
847	283	317	911	154
881	26	654	832	550
101	684	573	125	496
981	162	632	399	402
162	882	129	725	586
483	964	213	936	258
340	65	642	20	921
513	342	106	432	392
85	457	659	250	46
801	817	601	764	716
793	118	108	886	1000
461	476	200	268	120
723	607	328	190	497
427	881	140	891	160
847	211	131	232	662
990	895	376	55	531
904	387	846	877	587
661	615	653	218	538
761	955	91	653	974
612	260	779	204	794
63	3	33	587	660
778	792	200	965	248
229	654	788	347	64
498	301	915	844	718
187	434	933	534	163
991	30	944	389	347
607	99	271	591	640
259	736	807	820	395
387	713	538	86	501
890	267	388	270	550
443	240	502	224	136
304	47	152	332	410
607	944	460	683	359
463	719	207	381	453
956	137	941	60	785
287	601	517	470	138
987	225	452	787	904
580	907	996	528	360
454	496	163	907	110
651	469	470	161	760
561	729	398	957	200
542	942	418	783	508
23	940	886	348	368
31	470	461	8	413
407	738	949	954	664
298	409	701	124	671
968	323	371	126	115
393	880	576	960	164
842	20	244	271	778
134	210	657	377	573
686	550	161	926	65
990	298	865	403	839
364	607	177	660	270
697	321	342	282	976
958	55	58	376	273
266	794	80	22	794
4	506	680	645	210
92	683	626	972	830
986	999	963	630	897
95	227	396	387	134
930	795	377	499	983
953	102	998	509	70
65	152	608	562	288
880	719	391	945	934
475	414	773	178	830
517	480	49	368	835
433	763	663	1	68
311	96	309	810	593
797	246	505	45	357
196	162	667	150	405
826	180	734	279	72
363	355	777	871	346
434	989	379	726	322
538	759	365	834	194
268	201	661	63	759
646	29	30	289	266
944	78	849	236	655
727	118	277	782	623
965	835	376	89	163
613	368	1	354	109
546	289	105	941	658
909	329	518	945	505
599	996	918	389	400
337	172	775	358	696
372	575	197	148	255
565	221	687	943	649
311	762	675	47	505
514	200	838	359	441
727	234	598	919	314
397	238	239	925	705
313	396	644	858	462
639	822	714	645	935
522	937	793	685	846
257	756	455	894	156
733	20	69	752	660
863	927	397	920	79
19	365	717	813	668
242	278	546	352	767
17	739	555	30	839
624	3	605	328	340
993	26	9	169	410
513	776	77	602	172
179	798	663	434	115
403	607	935	873	985
357	655	381	273	883
570	695	436	166	923
952	773	195	451	949
808	627	318	966	862
584	154	987	853	763
870	331	565	955	128
538	607	580	423	787
801	765	755	109	114
982	108	237	462	195
234	303	893	121	925
826	653	352	5	21
319	454	76	784	693
954	555	132	968	226
863	48	230	717	302
830	368	68	907	63
700	214	124	142	483
871	169	767	507	330
794	239	908	219	186
193	953	240	82	344
523	376	32	226	242
830	758	52	973	901
843	282	721	427	787
744	570	449	723	210
153	981	801	131	278
459	868	505	499	493
913	115	805	727	815
260	435	560	447	276
975	618	882	968	626
234	879	205	945	288
379	304	947	984	798
122	893	441	249	868
171	533	846	332	295
413	105	496	55	563
360	380	745	648	785
232	724	563	460	192
355	746	610	470	245
335	200	810	100	754
772	105	840	622	661
655	779	466	620	715
190	752	874	125	610
860	182	567	445	238
943	447	921	79	865
236	333	359	413	801
224	818	942	981	455
619	919	20	572	712
662	34	446	862	859
536	827	591	288	75
106	829	594	136	877
444	166	235	636	432
183	684	725	74	842
73	479	9	207	127
554	519	394	596	405
922	335	232	97	969
585	306	121	684	821
348	341	736	262	900
590	852	766	538	881
123	909	99	261	166
895	764	225	809	296
780	167	462	390	339
287	636	44	488	20
152	748	815	296	188
379	411	594	485	261
309	438	476	209	273
902	674	236	228	556
841	332	45	300	604
969	155	44	14	224
296	237	832	982	642
868	239	469	287	400
34	127	332	981	532
807	89	611	587	742
318	643	810	468	299
905	468	671	371	870
589	954	331	882	670
58	87	172	930	189
752	460	158	215	303
583	554	821	367	451
800	274	722	782	452
385	820	295	243	690
666	446	9	431	853
420	413	504	977	865
598	460	616	739	193
340	760	144	886	424
885	706	215	452	126
867	20	479	285	998
799	946	248	863	866
923	475	499	993	25
413	593	456	638	748
833	392	569	411	753
665	19	124	128	518
134	141	772	835	222
267	154	945	534	519
751	980	155	649	85
376	108	570	531	465
405	151	574	601	852
527	174	767	929	273
86	837	599	876	354
206	429	189	945	287
291	450	212	132	278
398	75	897	148	800
139	777	505	671	971
841	357	782	974	788
817	371	530	845	420
399	54	537	860	373
950	767	731	226	68
215	457	80	357	296
172	300	620	796	366
578	561	56	44	713
727	13	227	354	399
766	193	614	309	153
645	745	846	23	865
326	455	757	774	675
796	44	273	340	442
669	138	986	898	371
992	136	409	823	348
493	253	97	553	289
345	854	127	698	906
821	555	675	612	308
14	753	709	810	279
452	944	632	69	513
338	151	141	736	144
17	559	396	810	550
907	905	240	81	444
499	74	494	496	419
237	636	159	628	966
5	97	175	598	102
812	939	78	13	494
310	377	100	815	636
786	652	294	948	377
831	385	582	63	602
317	830	975	996	742
588	842	278	255	236
736	439	126	260	786
461	386	66	935	503
514	414	881	319	958
811	756	766	812	606
694	245	814	892	455
739	503	106	220	254
162	743	620	39	363
434	837	392	499	131
462	758	485	576	844
907	814	176	797	811
913	111	889	192	935
406	479	326	240	559
663	786	542	341	814
872	869	108	756	237
740	346	374	313	562
20	86	701	102	584
733	477	977	615	131
496	658	717	505	167
1	442	94	1000	770
332	716	763	100	943
56	902	881	452	304
87	893	223	703	214
258	344	402	463	977
178	687	265	697	921
518	861	483	771	896
272	175	296	762	821
174	604	761	963	444
182	922	119	22	312
443	294	4	438	862
977	271	399	243	786
998	897	939	978	553
636	302	41	181	380
55	813	67	380	754
21	813	669	589	760
135	578	154	428	561
917	366	742	72	771
467	248	585	78	518
183	419	460	484	54
746	811	977	834	710
739	192	130	201	402
362	635	230	822	146
309	684	657	415	648
185	141	155	722	781
250	16	832	996	254
473	744	941	626	118
1	393	497	855	84
984	482	325	905	460
968	198	530	694	922
737	816	292	847	954
638	134	441	33	187
629	630	895	466	433
478	501	845	870	324
107	867	54	927	136
343	336	271	834	262
968	966	685	638	739
238	37	606	648	795
341	28	997	180	865
472	18	746	690	103
121	61	298	177	772
627	617	859	982	355
482	583	500	357	338
621	798	598	637	671
331	125	847	375	339
185	43	766	59	426
231	868	716	852	893
700	571	338	242	844
877	49	202	921	179
716	878	182	961	473
673	208	271	603	122
510	844	619	932	514
913	11	132	584	919
737	422	495	2	654
10	580	240	776	974
889	90	271	558	479
12	920	946	47	98
943	319	656	258	670
929	1	969	77	28
678	428	170	790	309
640	459	531	371	333
439	285	681	523	1
526	307	645	893	588
183	215	941	194	69
623	183	183	884	47
227	700	101	629	518
600	659	94	136	108
765	275	979	457	378
48	300	965	559	166
587	338	397	111	747
680	306	148	269	369
257	153	108	980	403
349	735	982	629	665
321	685	143	472	481
802	39	806	649	631
798	969	378	230	516
391	424	307	793	621
222	758	401	411	750
740	469	325	555	322
140	713	813	268	188
576	953	774	320	221
738	907	645	561	554
969	354	237	524	412
559	634	927	423	761
245	283	769	584	943
926	183	200	357	375
179	848	691	804	212
786	929	187	740	407
140	463	327	990	190
557	317	807	434	79
10	709	205	283	714
107	397	90	268	950
711	209	373	225	813
195	423	678	364	265
519	121	563	428	939
805	124	509	661	733
581	208	260	252	956
821	569	577	134	495
328	892	530	316	885
712	479	999	769	150
862	949	398	361	312
988	394	731	646	594
135	135	939	207	867
24	852	843	669	893
604	567	15	356	593
37	387	72	705	474
928	745	994	571	916
93	215	6	219	896
134	597	323	744	884
596	117	602	883	939
510	892	463	935	569
376	372	416	90	407
840	102	510	140	360
52	92	822	949	875
142	334	939	557	307
54	984	946	623	535
300	486	194	438	656
833	342	439	404	4
987	441	557	89	247
278	191	597	965	54
293	179	593	381	305
278	604	34	462	751
192	90	462	743	973
27	567	446	129	938
680	645	573	507	210
451	848	188	205	239
191	640	533	221	792
651	237	898	55	927
455	892	558	642	536
796	457	396	352	444
660	660	253	705	962
76	669	355	164	655
956	337	374	100	909
741	164	571	756	593
740	107	575	102	663
673	102	789	121	126
534	325	196	131	313
691	248	124	32	770
663	147	7	24	400
581	145	559	214	649
242	234	385	147	569
994	703	449	788	772
383	464	378	940	23
48	616	800	846	506
717	590	405	920	694
457	713	73	790	551
464	321	768	114	285
743	156	149	176	738
483	871	667	309	770
756	230	165	503	524
808	982	540	445	884
10	149	295	275	976
555	191	12	810	820
111	138	701	859	785
417	476	307	470	520
620	179	929	175	696
807	915	586	411	324
751	671	431	404	408
970	544	432	825	175
40	268	562	503	497
720	35	919	415	860
520	493	628	954	140
357	39	325	148	90
871	673	11	367	989
599	638	847	170	400
203	433	131	984	902
923	967	418	526	254
434	223	224	71	161
454	681	239	653	904
768	142	279	668	285
228	186	537	398	637
142	204	535	749	865
381	513	744	86	14
